PLAYER_ID,DISPLAY_FIRST_LAST,COUNTRY,HEIGHT,POSITION,TEAM_ABBREVIATION,TEAM_ID,BIRTHDATE,Partidos_Lesionado,PTS,AST,REB,STL,BLK,TOV,PF,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,GP,Edad
201145,Jeff Green,USA,6-8,Forward,HOU,1610612745,1986-08-28T00:00:00,19,29,2,6,0,1,1,5,62,11,23,7,16,0,0,14,40.0
1630182,Josh Green,Australia,6-6,Guard,CHA,1610612766,2000-11-16T00:00:00,24,55,13,20,8,0,3,12,188,20,45,14,36,1,2,12,26.0
1629656,Quentin Grimes,USA,6-4,Guard,PHI,1610612755,2000-05-08T00:00:00,2,470,132,126,32,17,69,63,1046,150,345,74,203,96,111,32,26.0
1631243,Mouhamed Gueye,Senegal,6-11,Forward,ATL,1610612737,2002-11-09T00:00:00,2,168,30,120,22,21,19,56,543,68,144,15,60,17,30,36,24.0
1629060,Rui Hachimura,Japan,6-8,Forward,LAL,1610612747,1998-02-08T00:00:00,7,344,24,102,16,6,23,50,877,134,257,49,110,27,36,27,28.0
1630169,Tyrese Haliburton,USA,6-5,Guard,IND,1610612754,2000-02-29T00:00:00,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
1641790,PJ Hall,USA,6-8,Center,CHA,1610612766,2002-02-21T00:00:00,23,59,6,41,1,8,7,13,128,22,37,3,5,12,17,13,24.0
203501,Tim Hardaway Jr.,USA,6-5,Guard-Forward,DEN,1610612743,1992-03-16T00:00:00,1,474,49,82,15,3,13,44,941,160,349,97,238,57,65,35,34.0
201935,James Harden,USA,6-5,Guard,LAC,1610612746,1989-08-26T00:00:00,3,822,256,154,39,10,114,64,1134,237,547,105,293,243,274,32,37.0
1630702,Jaden Hardy,USA,6-3,Guard,DAL,1610612742,2002-07-05T00:00:00,12,145,16,33,6,2,21,27,274,48,119,27,73,22,26,25,24.0
1641989,Elijah Harkless,USA,6-3,Guard,UTA,1610612762,2000-02-03T00:00:00,28,17,5,6,4,0,3,10,66,4,11,2,7,7,9,7,26.0
1642844,Dylan Harper,USA,6-5,Guard,SAS,1610612759,2006-03-02T00:00:00,10,295,97,83,27,5,40,52,559,117,264,17,66,44,61,26,20.0
1631199,Ron Harper Jr.,USA,6-5,Guard-Forward,BOS,1610612738,2000-04-12T00:00:00,31,8,4,3,1,2,0,2,20,3,10,2,8,0,0,4,26.0
203914,Gary Harris,USA,6-4,Guard,MIL,1610612749,1994-09-14T00:00:00,10,70,25,36,15,4,11,34,384,26,54,13,30,5,5,26,32.0
1630284,Kevon Harris,USA,6-5,Guard,ORL,1610612753,1997-06-24T00:00:00,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
202699,Tobias Harris,USA,6-8,Forward,DET,1610612765,1992-07-15T00:00:00,13,309,57,105,14,6,23,47,631,111,244,31,93,56,66,23,34.0
1628404,Josh Hart,USA,6-5,Guard,NYK,1610612752,1995-03-06T00:00:00,8,343,142,225,38,8,60,71,848,129,259,44,113,41,49,28,31.0
1628392,Isaiah Hartenstein,Germany,7-0,Center-Forward,OKC,1610612760,1998-05-05T00:00:00,13,269,71,249,27,18,50,69,648,116,180,0,4,37,57,24,28.0
1630573,Sam Hauser,USA,6-7,Forward,BOS,1610612738,1997-12-08T00:00:00,0,262,42,121,19,11,18,41,758,89,237,79,210,5,6,35,29.0
1641722,Jordan Hawkins,USA,6-5,Guard,NOP,1610612740,2002-04-29T00:00:00,10,127,21,44,3,3,16,19,385,46,142,25,79,10,14,28,24.0
1629637,Jaxson Hayes,USA,7-0,Center-Forward,LAL,1610612747,2000-05-23T00:00:00,5,175,26,114,12,18,16,57,501,70,91,1,1,34,52,29,26.0
1628502,Nigel Hayes-Davis,USA,6-7,Forward,PHX,1610612756,1994-12-16T00:00:00,14,31,7,28,7,1,7,15,176,14,42,2,15,1,2,22,32.0
1630703,Scoot Henderson,USA,6-3,Guard,POR,1610612757,2004-02-03T00:00:00,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
1641707,Taylor Hendricks,USA,6-9,Forward,UTA,1610612762,2003-11-22T00:00:00,11,131,18,78,11,6,12,31,369,46,93,19,47,20,26,24,23.0
1642935,Chucky Hepburn,USA,6-0,Guard,TOR,1610612761,2003-02-09T00:00:00,35,0,2,1,1,0,1,2,13,0,6,0,5,0,0,2,23.0
1629639,Tyler Herro,USA,6-5,Guard,MIA,1610612748,2000-01-20T00:00:00,30,156,17,39,6,3,9,11,218,57,114,16,41,26,28,7,26.0
1627741,Buddy Hield,Bahamas,6-4,Guard,GSW,1610612744,1992-12-17T00:00:00,5,243,46,80,27,3,35,43,569,90,215,46,142,17,18,32,34.0
1629312,Haywood Highsmith,USA,6-5,Forward,BKN,1610612751,1996-12-09T00:00:00,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
1628988,Aaron Holiday,USA,6-0,Guard,HOU,1610612745,1996-09-30T00:00:00,6,176,26,23,11,4,21,35,381,57,137,37,92,25,29,27,30.0
201950,Jrue Holiday,USA,6-4,Guard,POR,1610612757,1990-06-12T00:00:00,25,200,99,63,19,3,35,24,400,74,166,31,85,21,25,12,36.0
1641842,Ronald Holland II,USA,6-8,Forward,DET,1610612765,2005-07-07T00:00:00,2,275,49,141,48,11,46,76,701,100,245,22,89,53,66,34,21.0
1641747,DaRon Holmes II,USA,6-9,Forward,DEN,1610612743,2002-08-15T00:00:00,29,29,12,12,0,2,3,8,94,9,20,6,14,5,6,7,24.0
1631096,Chet Holmgren,USA,7-1,Center-Forward,OKC,1610612760,2002-05-01T00:00:00,5,578,52,262,18,56,60,88,916,218,380,46,119,96,122,32,24.0
201143,Al Horford,Dominican Republic,6-8,Center-Forward,GSW,1610612744,1986-06-03T00:00:00,19,120,28,81,16,17,17,21,352,41,112,28,82,10,10,18,40.0
1631216,Caleb Houstan,Canada,6-8,Guard,ATL,1610612737,2003-01-09T00:00:00,29,20,2,5,1,1,4,5,43,6,14,5,11,3,3,9,23.0
1641724,Jett Howard,USA,6-8,Guard,ORL,1610612753,2003-09-14T00:00:00,12,121,22,37,4,3,5,25,270,42,107,24,68,13,14,25,23.0
1628989,Kevin Huerter,USA,6-6,Guard-Forward,CHI,1610612741,1998-08-27T00:00:00,5,367,72,118,24,20,36,61,748,140,300,52,164,35,47,31,28.0
1630643,Jay Huff,USA,7-1,Center,IND,1610612754,1997-08-25T00:00:00,0,299,50,141,12,80,30,91,730,105,243,50,164,39,47,37,29.0
1630574,Ariel Hukporti,Germany,7-0,Center,NYK,1610612752,2002-04-12T00:00:00,12,41,17,69,5,15,14,35,238,15,30,0,1,11,16,24,24.0
1629631,De'Andre Hunter,USA,6-7,Forward-Guard,CLE,1610612739,1997-12-02T00:00:00,5,482,68,147,21,5,52,91,905,161,377,59,188,101,116,33,29.0
1643047,CJ Huntley,USA,,,,0,2002-01-06T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
1630538,Bones Hyland,USA,6-2,Guard,MIN,1610612750,2000-09-14T00:00:00,9,173,66,39,15,6,23,47,382,61,139,30,89,21,28,28,26.0
1642345,Oso Ighodaro,USA,6-11,Forward,PHX,1610612756,2002-07-14T00:00:00,0,192,63,166,31,19,43,93,703,86,140,0,1,20,41,36,24.0
204060,Joe Ingles,Australia,6-8,Forward-Guard,MIN,1610612750,1987-10-02T00:00:00,26,2,7,3,3,0,2,4,40,1,4,0,3,0,0,11,39.0
1627742,Brandon Ingram,USA,6-8,Forward,TOR,1610612761,1997-09-02T00:00:00,0,822,136,225,29,26,106,73,1266,308,647,66,187,140,171,37,29.0
1631127,Harrison Ingram,USA,6-5,Forward,SAS,1610612759,2002-11-27T00:00:00,33,5,0,3,0,0,0,2,11,2,3,1,1,0,0,3,24.0
202681,Kyrie Irving,Australia,6-2,Guard,DAL,1610612742,1992-03-23T00:00:00,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0
1628371,Jonathan Isaac,USA,6-10,Forward,ORL,1610612753,1997-10-03T00:00:00,6,98,7,92,13,17,10,25,327,34,75,6,30,24,41,31,29.0
1631093,Jaden Ivey,USA,6-3,Guard,DET,1610612765,2002-02-13T00:00:00,15,176,37,44,13,7,18,29,346,64,138,24,64,24,30,21,24.0
1641713,GG Jackson,USA,6-9,Forward,MEM,1610612763,2004-12-17T00:00:00,20,87,11,46,12,7,8,20,223,32,82,8,41,15,21,16,22.0
1630543,Isaiah Jackson,USA,6-8,Forward,IND,1610612754,2002-01-10T00:00:00,8,212,24,171,21,24,33,87,531,83,142,0,0,46,62,29,24.0
1631245,Quenton Jackson,USA,6-4,Guard,IND,1610612754,1998-09-15T00:00:00,23,100,26,30,8,1,17,22,212,31,66,9,23,29,39,14,28.0
1641748,Andre Jackson Jr.,USA,6-6,Guard,MIL,1610612749,2001-11-13T00:00:00,21,22,17,12,5,2,6,13,98,7,24,3,15,5,6,15,25.0
1628991,Jaren Jackson Jr.,USA,6-10,Forward-Center,MEM,1610612763,1999-09-15T00:00:00,2,629,67,191,31,50,76,133,1035,233,486,59,158,104,139,34,27.0
1631218,Trayce Jackson-Davis,USA,6-9,Forward,GSW,1610612744,2000-02-22T00:00:00,11,124,27,102,9,18,14,35,343,49,83,0,0,26,43,26,26.0
1642857,Kasparas Jakučionis,Lithuania,6-5,Guard,MIA,1610612748,2006-05-29T00:00:00,25,52,12,23,8,0,7,17,170,15,45,12,26,10,10,12,20.0
1642355,Bronny James,USA,6-2,Guard,LAL,1610612747,2004-10-06T00:00:00,16,29,24,10,9,1,12,12,147,11,35,5,18,2,2,18,22.0
2544,LeBron James,USA,6-9,Forward,LAL,1610612747,1984-12-30T00:00:00,16,391,122,97,18,11,45,28,599,144,281,29,90,74,104,18,42.0
1642883,Sion James,USA,6-5,Guard,CHA,1610612766,2002-12-04T00:00:00,0,235,64,121,23,16,31,62,928,73,180,40,109,49,57,36,24.0
1631170,Jaime Jaquez Jr.,USA,6-6,Guard,MIA,1610612748,2001-02-18T00:00:00,3,550,159,179,27,7,73,69,990,223,418,15,56,89,119,34,25.0
1641998,Trey Jemison III,USA,6-10,Center,NYK,1610612752,1999-11-28T00:00:00,30,7,1,10,0,2,3,6,38,3,3,0,0,1,1,6,27.0
1642450,Daniss Jenkins,USA,6-4,Guard,DET,1610612765,2001-08-17T00:00:00,7,225,84,47,24,3,37,37,455,82,185,29,71,32,40,29,25.0
1629660,Ty Jerome,USA,6-5,Guard-Forward,MEM,1610612763,1997-07-08T00:00:00,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
1630198,Isaiah Joe,USA,6-4,Guard,OKC,1610612760,1999-07-02T00:00:00,9,282,41,74,16,4,20,46,568,87,198,66,161,42,45,28,27.0
1642358,AJ Johnson,USA,6-5,Guard,WAS,1610612764,2004-12-01T00:00:00,17,23,11,10,3,0,6,6,105,8,33,4,11,3,4,18,22.0
1629661,Cameron Johnson,USA,6-8,Forward,DEN,1610612743,1996-03-03T00:00:00,8,327,66,100,17,8,27,63,858,113,245,54,126,47,58,28,30.0
1630552,Jalen Johnson,USA,6-8,Forward,ATL,1610612737,2001-12-18T00:00:00,4,805,286,352,47,16,121,70,1208,297,570,55,150,156,194,34,25.0
1629640,Keldon Johnson,USA,6-6,Forward-Guard,SAS,1610612759,1999-10-11T00:00:00,0,474,48,231,25,3,33,67,841,178,316,43,104,75,98,36,27.0
1642352,Keshad Johnson,USA,6-6,Forward,MIA,1610612748,2001-06-23T00:00:00,22,46,1,34,5,4,6,12,129,16,45,5,18,9,13,15,25.0
1642848,Tre Johnson,USA,6-5,Guard,WAS,1610612764,2006-03-07T00:00:00,7,336,50,81,17,10,42,48,662,121,270,56,140,38,42,28,20.0
203999,Nikola Jokić,Serbia,6-11,Center,DEN,1610612743,1995-02-19T00:00:00,4,948,351,389,44,24,113,89,1107,339,560,67,154,203,238,32,31.0
1641732,Colby Jones,USA,6-6,Guard,,0,2002-05-28T00:00:00,0,2,2,4,0,0,0,1,7,1,3,0,2,0,0,1,24.0
1642938,Curtis Jones,USA,6-3,Guard,DEN,1610612743,2001-10-04T00:00:00,31,4,1,4,0,0,1,2,21,2,10,0,6,0,0,5,25.0
1630529,Herbert Jones,USA,6-7,Forward,NOP,1610612740,1998-10-06T00:00:00,15,218,52,84,38,7,30,75,651,80,203,32,96,26,32,23,28.0
1642403,Isaac Jones,USA,6-8,Forward,DET,1610612765,2000-07-11T00:00:00,32,5,1,2,0,0,0,4,18,2,4,0,2,1,2,4,26.0
1642880,Kam Jones,USA,6-4,Guard,IND,1610612754,2002-02-25T00:00:00,30,17,4,3,2,0,0,3,46,8,15,1,5,0,0,7,24.0
1642461,Spencer Jones,USA,6-7,Forward,DEN,1610612743,2001-06-14T00:00:00,4,200,32,89,31,13,22,87,711,73,135,32,76,22,35,32,25.0
1630200,Tre Jones,USA,6-1,Guard,CHI,1610612741,2000-01-08T00:00:00,6,362,158,85,40,6,40,42,802,124,237,12,46,102,121,30,26.0
1626145,Tyus Jones,USA,6-0,Guard,ORL,1610612753,1996-05-10T00:00:00,0,123,91,43,26,3,11,21,617,46,126,25,82,6,6,37,30.0
1642357,David Jones Garcia,Dominican Republic,6-4,Forward,SAS,1610612759,2001-11-24T00:00:00,26,32,18,12,6,1,5,6,69,13,25,3,5,3,6,10,25.0
1627884,Derrick Jones Jr.,USA,6-6,Forward,LAC,1610612746,1997-02-15T00:00:00,18,176,20,45,13,18,14,35,410,65,117,22,55,24,31,17,29.0
201599,DeAndre Jordan,USA,6-11,Center,NOP,1610612740,1988-07-21T00:00:00,36,9,0,10,0,0,1,1,23,4,5,0,0,1,2,2,38.0
1631107,Nikola Jović,Serbia,6-10,Forward,MIA,1610612748,2003-06-09T00:00:00,11,235,81,103,19,11,49,49,523,77,199,31,104,50,64,26,23.0
1630548,Johnny Juzang,USA,6-7,Guard,MIN,1610612750,2001-03-17T00:00:00,23,30,4,10,1,0,2,3,52,12,28,5,18,1,2,14,25.0
1641750,Ryan Kalkbrenner,USA,7-1,Center,CHA,1610612766,2002-01-17T00:00:00,10,226,16,167,18,47,30,48,667,96,122,0,2,34,47,26,24.0
1642939,Miles Kelly,USA,6-4,Guard,DAL,1610612742,2003-01-26T00:00:00,35,2,0,4,0,0,1,2,11,1,2,0,1,0,0,2,23.0
1628379,Luke Kennard,USA,6-5,Guard,ATL,1610612737,1996-06-24T00:00:00,5,240,77,66,25,1,28,39,672,83,167,46,103,28,30,33,30.0
1631117,Walker Kessler,USA,7-2,Center,UTA,1610612762,2001-07-26T00:00:00,30,72,15,54,7,9,16,22,155,26,37,6,8,14,20,5,25.0
1630557,Corey Kispert,USA,6-6,Forward,WAS,1610612764,1999-03-03T00:00:00,16,174,32,44,8,3,14,20,370,59,119,30,76,26,34,19,27.0
1628467,Maxi Kleber,Germany,6-10,Forward,LAL,1610612747,1992-01-29T00:00:00,18,29,11,27,4,5,7,25,192,9,29,3,15,8,10,16,34.0
1641752,Bobi Klintman,Sweden,6-9,Forward,DET,1610612765,2003-03-06T00:00:00,30,17,4,16,2,0,5,9,54,7,21,3,11,0,3,6,23.0
1642261,Dalton Knecht,USA,6-6,Forward,LAL,1610612747,2001-04-19T00:00:00,5,156,12,49,8,8,12,32,380,59,130,27,77,11,16,29,25.0
1642851,Kon Knueppel,USA,6-6,Guard-Forward,CHA,1610612766,2005-08-03T00:00:00,1,684,124,178,23,7,86,82,1151,235,487,127,292,87,99,35,21.0
1642278,Tyler Kolek,USA,6-2,Guard,NYK,1610612752,2001-03-27T00:00:00,4,169,90,60,14,3,28,44,429,68,151,23,67,10,15,32,25.0
1631132,Christian Koloko,Cameroon,6-11,Center,MEM,1610612763,2000-06-20T00:00:00,26,23,6,29,10,10,4,18,152,11,24,0,1,1,2,10,26.0
1629723,John Konchar,USA,6-5,Guard,MEM,1610612763,1996-03-22T00:00:00,14,67,27,59,19,7,7,19,289,26,51,9,28,6,9,22,30.0
1628436,Luke Kornet,USA,7-1,Center-Forward,SAS,1610612759,1995-07-15T00:00:00,8,237,60,189,9,40,14,58,701,90,134,0,0,57,68,28,31.0
1630249,Vít Krejčí,Czech Republic,6-8,Guard,ATL,1610612737,2000-06-19T00:00:00,4,361,56,77,29,9,27,82,822,124,249,92,197,21,27,34,26.0
1630228,Jonathan Kuminga,DRC,6-7,Forward,GSW,1610612744,2002-10-06T00:00:00,19,212,46,111,5,6,44,31,448,78,181,16,50,40,54,18,24.0
1628398,Kyle Kuzma,USA,6-8,Forward,MIL,1610612749,1995-07-24T00:00:00,2,436,77,166,24,17,60,84,900,165,323,27,88,79,106,34,31.0
1631222,Jake LaRavia,USA,6-7,Forward,LAL,1610612747,2001-11-03T00:00:00,0,323,66,147,46,15,35,81,899,117,251,36,112,53,73,34,25.0
203897,Zach LaVine,USA,6-5,Guard,SAC,1610612758,1995-03-10T00:00:00,12,504,59,76,19,5,53,53,829,179,370,66,171,80,91,25,31.0
1629111,Jock Landale,Australia,6-11,Center,MEM,1610612763,1995-10-25T00:00:00,2,383,55,205,16,17,35,87,761,149,286,39,97,46,71,34,31.0
1642404,Chaz Lanier,USA,6-3,Guard,DET,1610612765,2001-12-19T00:00:00,21,45,11,14,5,0,1,4,142,14,43,12,38,5,5,15,25.0
1641796,Pelle Larsson,Sweden,6-5,Guard,MIA,1610612748,2001-02-23T00:00:00,8,272,95,77,17,6,29,55,644,96,209,32,91,48,63,29,25.0
1630639,A.J. Lawson,Canada,6-6,Guard,TOR,1610612761,2000-07-15T00:00:00,34,14,0,6,1,2,0,5,23,4,11,2,4,4,4,3,26.0
1627747,Caris LeVert,USA,6-7,Guard,DET,1610612765,1994-08-25T00:00:00,10,219,73,46,22,15,36,35,523,76,174,33,86,34,51,26,32.0
202695,Kawhi Leonard,USA,6-6,Forward,LAC,1610612746,1991-06-29T00:00:00,10,702,87,164,53,18,54,39,857,245,498,64,177,148,154,25,35.0
1630604,E.J. Liddell,USA,6-6,Forward,BKN,1610612751,2000-12-18T00:00:00,25,14,0,9,0,0,0,4,35,5,12,2,8,2,3,8,26.0
203081,Damian Lillard,USA,6-2,Guard,POR,1610612757,1990-07-15T00:00:00,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
1641726,Dereck Lively II,USA,7-1,Center,DAL,1610612742,2004-02-12T00:00:00,30,30,13,37,4,11,10,21,115,11,18,0,0,8,10,7,22.0
1630587,Isaiah Livers,USA,6-6,Forward,PHX,1610612756,1998-07-28T00:00:00,18,38,13,38,8,6,8,23,203,12,37,9,28,5,6,18,28.0
1641753,Chris Livingston,USA,6-6,Forward,CLE,1610612739,2003-10-15T00:00:00,35,9,1,3,1,0,0,4,17,4,7,0,3,1,1,3,23.0
1626172,Kevon Looney,USA,6-9,Forward,NOP,1610612740,1996-02-06T00:00:00,23,40,25,78,5,8,7,29,220,18,45,1,9,3,6,15,30.0
201572,Brook Lopez,USA,7-1,Center,LAC,1610612746,1988-04-01T00:00:00,7,187,25,73,11,28,24,47,476,63,170,44,122,17,21,28,38.0
1631126,Caleb Love,USA,6-3,Guard,POR,1610612757,2001-09-27T00:00:00,8,292,64,72,13,3,30,37,593,107,277,55,172,23,31,29,25.0
201567,Kevin Love,USA,6-10,Forward-Center,UTA,1610612762,1988-09-07T00:00:00,15,143,39,107,7,7,14,40,340,46,112,30,83,21,27,20,38.0
200768,Kyle Lowry,USA,6-0,Guard,PHI,1610612755,1986-03-25T00:00:00,29,6,7,3,1,0,2,3,42,2,5,2,5,0,0,5,40.0
1642863,Khaman Maluach,South Sudan,7-1,Center,PHX,1610612756,2006-09-14T00:00:00,20,23,2,16,1,7,8,14,74,8,18,0,4,7,8,16,20.0
1630572,Sandro Mamukelashvili,Georgia,6-9,Forward-Center,TOR,1610612761,1999-05-23T00:00:00,1,378,68,181,25,22,31,63,766,142,276,46,122,48,60,36,27.0
1629611,Terance Mann,USA,6-6,Guard-Forward,BKN,1610612751,1996-10-18T00:00:00,3,241,113,105,23,9,32,84,790,86,193,25,78,44,50,30,30.0
1630544,Tre Mann,USA,6-4,Guard,CHA,1610612766,2001-02-03T00:00:00,12,184,58,63,13,3,37,44,431,70,201,31,104,13,15,24,25.0
1628374,Lauri Markkanen,Finland,7-1,Forward-Center,UTA,1610612762,1997-05-22T00:00:00,5,832,64,205,32,13,44,61,1068,281,589,88,240,182,201,30,29.0
1630230,Naji Marshall,USA,6-6,Forward,DAL,1610612742,1998-01-24T00:00:00,0,490,94,172,37,3,46,77,1054,178,331,32,103,102,129,37,28.0
1642918,Alijah Martin,USA,6-2,Guard,TOR,1610612761,2001-12-26T00:00:00,34,0,0,0,1,0,0,0,7,0,1,0,0,0,0,3,25.0
1628997,Caleb Martin,USA,6-5,Forward,DAL,1610612742,1995-09-28T00:00:00,7,47,31,43,13,4,12,41,289,18,52,2,14,9,12,30,31.0
1628998,Cody Martin,USA,6-6,Forward,,0,1995-09-28T00:00:00,0,7,2,14,4,2,4,5,55,2,10,0,5,3,6,4,31.0
1631213,Tyrese Martin,USA,6-6,Forward,BKN,1610612751,1999-03-07T00:00:00,4,216,65,87,19,3,31,28,566,80,208,39,121,17,24,29,27.0
1631097,Bennedict Mathurin,Canada,6-5,Guard-Forward,IND,1610612754,2002-06-19T00:00:00,13,427,52,132,16,4,57,69,772,134,317,53,145,106,121,24,24.0
1631255,Karlo Matković,Bosnia and Herzegovina,6-10,Forward-Center,NOP,1610612740,2001-03-30T00:00:00,13,125,19,81,6,17,15,39,305,55,87,10,25,5,12,25,25.0
1630178,Tyrese Maxey,USA,6-2,Guard,PHI,1610612755,2000-11-04T00:00:00,2,992,225,149,59,30,84,71,1281,345,727,120,296,182,208,32,26.0
1643024,Chris Mañon,USA,6-4,Guard,LAL,1610612747,2001-12-09T00:00:00,31,0,0,3,1,2,0,3,13,0,1,0,1,0,0,3,25.0
1630540,Miles McBride,USA,6-2,Guard,NYK,1610612752,2000-09-08T00:00:00,11,315,59,65,17,5,19,45,670,106,233,74,161,29,34,25,26.0
1642272,Jared McCain,USA,6-3,Guard,PHI,1610612755,2004-02-20T00:00:00,9,173,46,64,22,1,22,34,480,64,183,29,90,16,19,25,22.0
1630644,Mac McClung,USA,6-2,Guard,,0,1999-01-06T00:00:00,0,19,1,4,5,1,2,6,34,7,18,2,10,3,4,3,27.0
203468,CJ McCollum,USA,6-3,Guard,WAS,1610612764,1991-09-19T00:00:00,0,658,126,124,24,9,58,73,1082,240,529,96,244,82,102,35,35.0
204456,T.J. McConnell,USA,6-1,Guard,IND,1610612754,1992-03-25T00:00:00,12,241,117,60,28,6,31,27,424,112,207,8,26,9,9,25,34.0
1641755,Kevin McCullar Jr.,USA,6-6,Guard,NYK,1610612752,2001-03-15T00:00:00,27,28,14,20,4,0,8,12,84,10,22,6,13,2,5,9,25.0
1630183,Jaden McDaniels,USA,6-9,Forward,MIN,1610612750,2000-09-29T00:00:00,2,509,97,156,39,31,61,122,1110,195,385,47,114,72,83,35,26.0
203926,Doug McDermott,USA,6-7,Forward,SAC,1610612758,1992-01-03T00:00:00,30,24,2,5,0,1,3,5,70,8,23,8,23,0,0,7,34.0
1631121,Bryce McGowens,USA,6-6,Guard,NOP,1610612740,2002-11-08T00:00:00,15,175,30,50,15,3,12,38,428,56,117,19,37,44,57,23,24.0
1629162,Jordan McLaughlin,USA,5-11,Guard,SAS,1610612759,1996-04-09T00:00:00,21,41,13,10,8,0,5,7,96,15,30,7,17,4,5,15,30.0
1642862,Liam McNeeley,USA,6-7,Forward,CHA,1610612766,2005-10-10T00:00:00,11,106,22,56,5,2,10,33,303,32,80,21,53,21,25,25,21.0
1629001,De'Anthony Melton,USA,6-2,Guard,GSW,1610612744,1998-05-28T00:00:00,25,95,23,30,21,7,17,27,245,32,94,10,45,21,26,12,28.0
1630241,Sam Merrill,USA,6-4,Guard,CLE,1610612739,1996-05-15T00:00:00,18,272,49,48,13,3,19,57,524,90,194,71,159,21,25,20,30.0
203114,Khris Middleton,USA,6-7,Forward,WAS,1610612764,1991-08-12T00:00:00,11,235,77,98,19,8,37,67,585,87,197,19,60,42,51,24,35.0
1641706,Brandon Miller,USA,6-7,Forward,CHA,1610612766,2002-11-22T00:00:00,16,402,66,85,19,22,49,58,613,139,343,59,164,65,77,20,24.0
1641801,Emanuel Miller,Canada,6-5,Forward,CHI,1610612741,2000-06-19T00:00:00,31,15,4,3,2,0,0,2,33,6,13,2,6,1,2,5,26.0
1641757,Jordan Miller,USA,6-5,Guard,LAC,1610612746,2000-01-23T00:00:00,21,71,15,34,4,3,11,11,169,21,43,8,19,21,24,14,26.0
1631159,Leonard Miller,Canada,6-10,Forward,MIN,1610612750,2003-11-26T00:00:00,23,37,4,19,3,0,6,11,71,16,28,1,10,4,7,14,23.0
1642434,Riley Minix,USA,6-7,Forward,,0,2000-09-22T00:00:00,0,9,1,2,1,0,0,1,9,4,6,1,3,0,0,3,26.0
1631169,Josh Minott,USA,6-8,Forward,BOS,1610612738,2002-11-25T00:00:00,6,184,32,115,24,11,18,49,509,66,131,32,73,20,26,29,24.0
1642274,Yves Missi,Cameroon,6-11,Center,NOP,1610612740,2004-05-14T00:00:00,8,158,33,156,10,36,25,50,528,69,119,0,0,20,37,30,22.0
1642349,Ajay Mitchell,Belgium,6-4,Guard,OKC,1610612760,2002-06-25T00:00:00,2,485,125,120,52,11,50,77,900,173,360,38,106,101,114,35,24.0
1630558,Davion Mitchell,USA,6-0,Guard,MIA,1610612748,1998-09-05T00:00:00,2,324,262,86,43,4,60,100,1053,131,279,39,103,23,37,35,28.0
1628378,Donovan Mitchell,USA,6-2,Guard,CLE,1610612739,1996-09-07T00:00:00,4,1013,185,160,52,10,107,87,1150,355,715,133,343,170,203,34,30.0
1630596,Evan Mobley,USA,6-11,Center,CLE,1610612739,2001-06-18T00:00:00,6,570,129,283,30,59,70,79,1059,214,428,40,122,102,158,32,25.0
1642367,Jonathan Mogbo,USA,6-9,Forward,TOR,1610612761,2001-10-29T00:00:00,24,13,6,15,2,3,1,5,62,6,12,0,0,1,1,13,25.0
1628370,Malik Monk,USA,6-3,Guard,SAC,1610612758,1998-02-04T00:00:00,8,331,64,57,23,11,38,44,625,119,278,51,125,42,51,29,28.0
1630541,Moses Moody,USA,6-5,Guard,GSW,1610612744,2002-05-31T00:00:00,2,370,54,115,35,24,37,74,859,124,306,72,198,50,61,35,24.0
1631111,Wendell Moore Jr.,USA,6-5,Guard,DET,1610612765,2001-09-18T00:00:00,33,6,3,4,2,1,1,1,43,3,6,0,1,0,0,3,25.0
1629630,Ja Morant,USA,6-2,Guard,MEM,1610612763,1999-08-10T00:00:00,18,342,136,58,18,3,64,34,510,118,294,16,77,90,100,18,27.0
1628420,Monte Morris,USA,6-2,Guard,,0,1995-06-27T00:00:00,0,18,9,7,1,1,2,3,64,7,20,2,8,2,4,6,31.0
1630530,Trey Murphy III,USA,6-8,Forward,NOP,1610612740,2000-06-18T00:00:00,3,745,122,214,54,8,66,75,1244,262,529,102,267,119,131,35,26.0
1627749,Dejounte Murray,USA,6-4,Guard,NOP,1610612740,1996-09-19T00:00:00,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
1627750,Jamal Murray,Canada,6-4,Guard,DEN,1610612743,1997-02-23T00:00:00,2,864,245,156,33,10,78,51,1206,307,640,117,262,133,149,34,29.0
1631099,Keegan Murray,USA,6-8,Forward,SAC,1610612758,2000-08-19T00:00:00,18,277,29,116,23,30,22,37,684,111,259,25,92,30,38,19,26.0
1631200,Kris Murray,USA,6-8,Forward,POR,1610612757,2000-08-19T00:00:00,3,207,42,136,40,14,31,68,877,78,175,20,78,31,42,34,26.0
